cwe_id,cve_id,lang,project,ref_link,vulnerability_classification
CWE-20,CVE-2017-5097,C,Chrome,https://github.com/chromium/chromium/commit/55770ba5393da70bdde69f7f30dd9f31a3d576ff,
CWE-20,CVE-2017-5099,C,Chrome,https://github.com/chromium/chromium/commit/66b99f3fe60dce77f079cc9c07164f6a34dbea37,+Priv 
CWE-416,CVE-2017-5100,C,Chrome,https://github.com/chromium/chromium/commit/35fa6a3bac35eb0a344077d87e8029fbc9c6735a,
CWE-20,CVE-2017-5101,C,Chrome,https://github.com/chromium/chromium/commit/29734f46c6dc9362783091180c2ee279ad53637f,
CWE-20,CVE-2017-5104,C,Chrome,https://github.com/chromium/chromium/commit/adca986a53b31b6da4cb22f8e755f6856daea89a,
CWE-119,CVE-2017-6991,C,Chrome,https://github.com/chromium/chromium/commit/3bfe67c9c4b45eb713326aae7a67c8f7390dae08,DoS Exec Code Overflow Mem. Corr. 
CWE-20,CVE-2017-5105,C,Chrome,https://github.com/chromium/chromium/commit/536f72f4eeb63af895ee489c7244ccf2437cd157,
CWE-20,CVE-2017-5106,C,Chrome,https://github.com/chromium/chromium/commit/23898e8052bfa5a5cbf48d75e7ae97f42de3d86d,
CWE-200,CVE-2017-5107,C,Chrome,https://github.com/chromium/chromium/commit/c25b198675380f713a56649c857b4367601d4a3d,+Info 
CWE-704,CVE-2017-5108,C,Chrome,https://github.com/chromium/chromium/commit/5cb799a393ba9e732f89f687ff3a322b4514ebfb,
CWE-20,CVE-2017-5110,C,Chrome,https://github.com/chromium/chromium/commit/48a13696977c4bd082341ac85d942128ba2638e4,
CWE-416,CVE-2017-5087,C,Chrome,https://github.com/chromium/chromium/commit/11601c08e92732d2883af2057c41c17cba890844,
CWE-20,CVE-2017-5089,C,Chrome,https://github.com/chromium/chromium/commit/507241119f279c31766bd41c33d6ffb6851e2d7e,
CWE-125,CVE-2017-5071,C,Chrome,https://github.com/chromium/chromium/commit/08c1c7a9801347cb336aef34f2e8fb7480fe96be,
CWE-20,CVE-2017-5072,C,Chrome,https://github.com/chromium/chromium/commit/9785a8b9672f6f35f5a401a86251c4109eda4175,
CWE-416,CVE-2017-5073,C,Chrome,https://github.com/chromium/chromium/commit/91f1096514fe682fef68bfdaa6aeac7e85e214f2,
CWE-416,CVE-2017-5074,C,Chrome,https://github.com/chromium/chromium/commit/aff3fcc93614df302e9a853a9e310c21986121c0,
CWE-200,CVE-2017-5075,C,Chrome,https://github.com/chromium/chromium/commit/fea16c8b60ff3d0756d5eb392394963b647bc41a,+Info 
CWE-20,CVE-2017-5086,C,Chrome,https://github.com/chromium/chromium/commit/ae6f339fba0736224fdca0b96d2bb1cda42d8ad3,
CWE-20,CVE-2017-5076,C,Chrome,https://github.com/chromium/chromium/commit/e7b0b560a8f1c3f1c15a2c7486d212543660b8a6,
CWE-125,CVE-2017-5077,C,Chrome,https://github.com/chromium/chromium/commit/fec26ff33bf372476a70326f3669a35f34a9d474,
,CVE-2017-5078,C,Chrome,https://github.com/chromium/chromium/commit/a0ae9ed7bc545314dfcd4882db3498fda1808b4f,
CWE-20,CVE-2017-5079,C,Chrome,https://github.com/chromium/chromium/commit/566e432beddd056b28afa5b6b8127397ce97f23d,
CWE-416,CVE-2017-5080,C,Chrome,https://github.com/chromium/chromium/commit/8b457840e3512ef8c2af8d966a3edce5c653a835,
CWE-20,CVE-2017-5081,C,Chrome,https://github.com/chromium/chromium/commit/37d09b02d74e3223a5fe2d1547ddd3116582846e,
CWE-200,CVE-2017-5082,C,Chrome,https://github.com/chromium/chromium/commit/416588f2ea472b4f9273cbd0e40c1d18f71d1cba,+Info 
CWE-20,CVE-2017-5083,C,Chrome,https://github.com/chromium/chromium/commit/ba7ddcc38946b51a38ab017afaeb013fb038d61c,
CWE-79,CVE-2017-5085,C,Chrome,https://github.com/chromium/chromium/commit/0fd46df7b281ed36e8c08d47ac4094a5895781cb,XSS 
,,C,Chrome,https://github.com/chromium/chromium/commit/a30383079c1f1522d44c6eff31a75cd9a1fefc55,
CWE-125,CVE-2017-5057,C,Chrome,https://github.com/chromium/chromium/commit/cbc5d5153b18ea387f4769caa01d1339261f6ed6,
CWE-416,CVE-2017-5058,C,Chrome,https://github.com/chromium/chromium/commit/e6b27952a666e7cfedf122b0135428bd2e318bff,
CWE-704,CVE-2017-5059,C,Chrome,https://github.com/chromium/chromium/commit/5646013c52faca22cea07b750d42910f5ff9fe29,Exec Code 
CWE-20,CVE-2017-5060,C,Chrome,https://github.com/chromium/chromium/commit/08cb718ba7c3961c1006176c9faba0a5841ec792,
CWE-362,CVE-2017-5061,C,Chrome,https://github.com/chromium/chromium/commit/5d78b84d39bd34bc9fce9d01c0dcd5a22a330d34,
CWE-416,CVE-2017-5062,C,Chrome,https://github.com/chromium/chromium/commit/eddd286de56b219308a2475ad6d2e8fd525aed63,
CWE-125,CVE-2017-5063,C,Chrome,https://github.com/chromium/chromium/commit/a30eb8104246637502cad02cdc8bbd2cc8566abe,Overflow 
CWE-20,CVE-2017-5065,C,Chrome,https://github.com/chromium/chromium/commit/c89b6cabf6e2797fd98e5284d3404e5438f88c92,
CWE-20,CVE-2017-5066,C,Chrome,https://github.com/chromium/chromium/commit/b79915caaf3844f7461ec37ed606aff454445ecc,
CWE-20,CVE-2017-5067,C,Chrome,https://github.com/chromium/chromium/commit/83588d6ed473f923a46484958d440da0b8a51b1b,
CWE-79,CVE-2017-5069,C,Chrome,https://github.com/chromium/chromium/commit/7a0dee9d17d0ee7fd1b40b017442f4952384a7c2,XSS 
,,C,Chrome,https://github.com/chromium/chromium/commit/173424428734518b3de79f2df26de8c8f540351c,
CWE-362,CVE-2017-5068,C,Chrome,https://github.com/chromium/chromium/commit/13e1002277287ed0090b2ca76c2d01545e677935,
CWE-125,CVE-2017-5055,C,Chrome,https://github.com/chromium/chromium/commit/746da1cc6b2fbc2f725934542eedc49b41e5f17b,
CWE-119,CVE-2017-5054,C,Chrome,https://github.com/chromium/chromium/commit/de35a0973ddba93070fa647b5c664077cef128be,Overflow 
CWE-119,CVE-2017-5052,C,Chrome,https://github.com/chromium/chromium/commit/e72c8c06b956706b54648589f807086d17340831,Overflow Mem. Corr. 
CWE-125,CVE-2017-5056,C,Chrome,https://github.com/chromium/chromium/commit/2ad6b02cbf13d8f9dce50340e966ba413cb66b1c,
CWE-125,CVE-2017-5053,C,Chrome,https://github.com/chromium/chromium/commit/5c895ed26b096468eea6baa6584f2df65905b76b,Exec Code 
CWE-119,CVE-2017-5030,C,Chrome,https://github.com/chromium/chromium/commit/c0873d7969789b0a77911430ed4f337b8764d182,Exec Code Overflow 
CWE-416,CVE-2017-5031,C,Chrome,https://github.com/chromium/chromium/commit/3f6aa0d9246169fa0ea045c95a5019074e5b407a,
CWE-787,CVE-2017-5032,C,Chrome,https://github.com/chromium/chromium/commit/9c90f2cec381a0460e3879eb8efd14bac4488dbe,
CWE-787,CVE-2017-5029,C,Chrome,https://github.com/chromium/chromium/commit/7db51ac349f66b3cf716c1338c3b401380f45b4b,Overflow 
CWE-416,CVE-2017-5034,C,Chrome,https://github.com/chromium/chromium/commit/68e998adb1ea9fd998afd4dafd372d3d4729a54b,
CWE-362,CVE-2017-5035,C,Chrome,https://github.com/chromium/chromium/commit/c32cd2069ae8062b52e5b7b1faf5936bd71a583a,
CWE-416,CVE-2017-5036,C,Chrome,https://github.com/chromium/chromium/commit/61033ac5120da29aea6db205f5157d679c49edfc,
,,C,Chrome,https://github.com/chromium/chromium/commit/5af39bd167241a85649dae16a872f52d9d1a9919,
CWE-416,CVE-2017-5039,C,Chrome,https://github.com/chromium/chromium/commit/69b4b9ef7455753b12c3efe4eec71647e6fb1da1,
CWE-200,CVE-2017-5040,C,Chrome,https://github.com/chromium/chromium/commit/faf2c7fde0d73eb0264c373c86e8e2abea9daa58,+Info 
CWE-20,CVE-2017-5041,C,Chrome,https://github.com/chromium/chromium/commit/a7ad0633da514a61b28ffa75611eb14825fef07f,
CWE-281,CVE-2017-5033,C,Chrome,https://github.com/chromium/chromium/commit/14f2111f9cec919a450115ce4914f228effca58e,Bypass 
CWE-311,CVE-2017-5042,C,Chrome,https://github.com/chromium/chromium/commit/7cde8513c12a6e8ec5d1d1eb1cfd078d9adad3ef,
CWE-416,CVE-2017-5038,C,Chrome,https://github.com/chromium/chromium/commit/79fbd456bc6c5988131919f9bcd7bcb62fe9d45a,
CWE-416,CVE-2017-5043,C,Chrome,https://github.com/chromium/chromium/commit/6f5480f34ac78f6d06380ebf30c7ea6804a7832a,
CWE-119,CVE-2017-5044,C,Chrome,https://github.com/chromium/chromium/commit/62154472bd2c43e1790dd1bd8a527c1db9118d88,Overflow 
CWE-79,CVE-2017-5045,C,Chrome,https://github.com/chromium/chromium/commit/9901df6ec87fd5d931e29f7f05c17e2253fc9b6c,XSS 
CWE-200,CVE-2017-5046,C,Chrome,https://github.com/chromium/chromium/commit/1f959adce3efa86d7d9560f9642c6ae816f8d81c,+Info 
CWE-79,CVE-2017-5007,C,Chrome,https://github.com/chromium/chromium/commit/353463abd51345350be2cc419e74fd8b3fd062c8,XSS 
CWE-79,CVE-2017-5006,C,Chrome,https://github.com/chromium/chromium/commit/1682384ac6997561230d40655e4c1670f968a862,XSS 
CWE-79,CVE-2017-5008,C,Chrome,https://github.com/chromium/chromium/commit/c093b7a74ddce32dd3b0e0be60f31becc6ce32f9,XSS 
CWE-79,CVE-2017-5010,C,Chrome,https://github.com/chromium/chromium/commit/ba4cb765f43b572ebfa9047a9a3c9cfb914b02d0,XSS 
CWE-200,CVE-2017-5011,C,Chrome,https://github.com/chromium/chromium/commit/eea3300239f0b53e172a320eb8de59d0bea65f27,+Info 
CWE-119,CVE-2017-5009,C,Chrome,https://github.com/chromium/chromium/commit/1c40f9042ae2d6ee7483d72998aabb5e73b2ff60,Overflow 
CWE-119,CVE-2017-5012,C,Chrome,https://github.com/chromium/chromium/commit/5b51043c7c8e7e6b86e68e6d93d95ad24e11cf0e,Overflow 
CWE-20,CVE-2017-5028,C,Chrome,https://github.com/chromium/chromium/commit/74fcc702161c86bb63994c4e083c0ab542f9120c,
,CVE-2017-5013,C,Chrome,https://github.com/chromium/chromium/commit/8f3a9a68b2dcdd2c54cf49a41ad34729ab576702,
CWE-119,CVE-2017-5014,C,Chrome,https://github.com/chromium/chromium/commit/35eb28748d45b87695a69eceffaff73a0be476af,Overflow 
,CVE-2017-5015,C,Chrome,https://github.com/chromium/chromium/commit/d57b8c180cd4278c454a84ad38248297cb791cf8,
CWE-416,CVE-2017-5019,C,Chrome,https://github.com/chromium/chromium/commit/f03ea5a5c2ff26e239dfd23e263b15da2d9cee93,
CWE-1021,CVE-2017-5016,C,Chrome,https://github.com/chromium/chromium/commit/a8e17a3031b6ad69c399e5e04dd0084e577097fc,
CWE-200,CVE-2017-5017,C,Chrome,https://github.com/chromium/chromium/commit/4ef48a4037ea44d220fbe9f468d3ac659a38f9cb,+Info 
CWE-79,CVE-2017-5018,C,Chrome,https://github.com/chromium/chromium/commit/31ecb765bb803c9746482ddeb1631e6b5ef3bf80,XSS 
CWE-79,CVE-2017-5020,C,Chrome,https://github.com/chromium/chromium/commit/7cdda4ea0003b72f72dc1ad5317d4ca694709691,Exec Code XSS 
CWE-416,CVE-2017-5021,C,Chrome,https://github.com/chromium/chromium/commit/cc38912ee513a7409d63a168db021c28734348df,
,CVE-2017-5022,C,Chrome,https://github.com/chromium/chromium/commit/56af745149e24ef795c92c3177efb3f42ce52607,Bypass 
CWE-476,CVE-2017-5023,C,Chrome,https://github.com/chromium/chromium/commit/03c2e97746a2c471ae136b0c669f8d0c033fe168,
CWE-119,CVE-2017-5024,C,Chrome,https://github.com/chromium/chromium/commit/18995b57d57d54ca64ad66a2ff6d89501ea557a6,Overflow 
CWE-119,CVE-2017-5025,C,Chrome,https://github.com/chromium/chromium/commit/18995b57d57d54ca64ad66a2ff6d89501ea557a6,Overflow 
CWE-1021,CVE-2017-5026,C,Chrome,https://github.com/chromium/chromium/commit/99a9ebaf2e01cba9f2ea98e9c6c85856056e00a7,
,,C,Chrome,https://github.com/chromium/chromium/commit/f85716d839636e0814d3309ce1d8f8a2cd1fb9a8,
CWE-94,CVE-2016-9651,C,Chrome,https://github.com/chromium/chromium/commit/53f3de7e60280b543b7c12b0907edacd3f401b5e,Exec Code 
CWE-79,CVE-2016-5208,C,Chrome,https://github.com/chromium/chromium/commit/30e98bde03e4d9f3791c1f17c5b43b62460b0573,XSS 
CWE-79,CVE-2016-5207,C,Chrome,https://github.com/chromium/chromium/commit/1a19cc515f4bf99319b102620a61eac936507cc7,Exec Code XSS 
CWE-284,CVE-2016-5206,C,Chrome,https://github.com/chromium/chromium/commit/a7a4c17843aac24470943630137e6f4a4822203f,Bypass 
CWE-79,CVE-2016-5205,C,Chrome,https://github.com/chromium/chromium/commit/d59b80737d6fe11c8133370d73636c4655cd550b,XSS 
CWE-79,CVE-2016-5204,C,Chrome,https://github.com/chromium/chromium/commit/e1e67d5d341d82c61cab2c41ff4163f17caf14ae,XSS 
CWE-787,CVE-2016-5209,C,Chrome,https://github.com/chromium/chromium/commit/d59a4441697f6253e7dc3f7ae5caad6e5fd2c778,
CWE-416,CVE-2016-5203,C,Chrome,https://github.com/chromium/chromium/commit/58e8d8c6b5211092e7ea0effb1f176e0404aca19,
CWE-787,CVE-2016-5210,C,Chrome,https://github.com/chromium/chromium/commit/cc98ddf15b449a1446c5d0918ed470731da74e38,Overflow 
CWE-200,CVE-2016-5212,C,Chrome,https://github.com/chromium/chromium/commit/f865c2dfddb1d95af3a2467587c62566e3f7dfe4,+Info 
CWE-416,CVE-2016-5211,C,Chrome,https://github.com/chromium/chromium/commit/fd581356a825191ae74b404cf51258109a949567,
CWE-416,CVE-2016-5213,C,Chrome,https://github.com/chromium/chromium/commit/f55a1bb6cb9d06e735902f100b7398ea23f1e027,
CWE-19,CVE-2016-5214,C,Chrome,https://github.com/chromium/chromium/commit/fff73016a86f9a5990d080dc76058f8528a423f9,
CWE-416,CVE-2016-5216,C,Chrome,https://github.com/chromium/chromium/commit/bf6a6765d44b09c64b8c75d749efb84742a250e7,
CWE-416,CVE-2016-5215,C,Chrome,https://github.com/chromium/chromium/commit/41b1898755898a495792d37dc48508405b1dacc5,
CWE-284,CVE-2016-5217,C,Chrome,https://github.com/chromium/chromium/commit/0d68cbd77addd38909101f76847deea56de00524,Bypass 
CWE-20,CVE-2016-5218,C,Chrome,https://github.com/chromium/chromium/commit/45d901b56f578a74b19ba0d10fa5c4c467f19303,
CWE-416,CVE-2016-5219,C,Chrome,https://github.com/chromium/chromium/commit/a4150b688a754d3d10d2ca385155b1c95d77d6ae,
CWE-190,CVE-2016-5221,C,Chrome,https://github.com/chromium/chromium/commit/2a1d9fff62718d7175bf47c7903dda127ee0228c,Bypass 
CWE-200,CVE-2016-5220,C,Chrome,https://github.com/chromium/chromium/commit/c6f0d22d508a551a40fc8bd7418941b77435aac3,+Info 
CWE-20,CVE-2016-5222,C,Chrome,https://github.com/chromium/chromium/commit/e4ebe078840e65d673722e94f8251b334030b5e8,
CWE-19,CVE-2016-9650,C,Chrome,https://github.com/chromium/chromium/commit/8035452b8c84024bdd90336e3b4586f0c52b8b69,Bypass 
CWE-190,CVE-2016-5223,C,Chrome,https://github.com/chromium/chromium/commit/7db20340321792730c532a8ff9723f1c3ff1e6df,Overflow 
CWE-79,CVE-2016-5226,C,Chrome,https://github.com/chromium/chromium/commit/0d4fbcb1cf80c689b27896e9ab0accc5c336bea2,XSS 
CWE-19,CVE-2016-5225,C,Chrome,https://github.com/chromium/chromium/commit/4ac4aff49c4c539bce6d8a0d8800c01324bb6bc0,Bypass 
CWE-189,CVE-2016-5224,C,Chrome,https://github.com/chromium/chromium/commit/a4acc2991a60408f2044b2a3b19817074c04b751,Bypass 
CWE-119,CVE-2016-5199,C,Chrome,https://github.com/chromium/chromium/commit/c995d4fe5e96f4d6d4a88b7867279b08e72d2579,Overflow 
CWE-119,CVE-2016-5200,C,Chrome,https://github.com/chromium/chromium/commit/2f19869af13bbfdcfd682a55c0d2c61c6e102475,Overflow 
CWE-200,CVE-2016-5201,C,Chrome,https://github.com/chromium/chromium/commit/87fc78f999fc90a2663e3d05d44d40b6d8985305,+Info 
,CVE-2016-5202,C,Chrome,https://github.com/chromium/chromium/commit/79708b391b2e91d63b5d009ec6202c7d7ededf93,
CWE-125,CVE-2016-5198,C,Chrome,https://github.com/chromium/chromium/commit/cc7aad3f6b3d6ad7f9a4b1b4f8e983e0eec7bdb6,Exec Code 
CWE-416,CVE-2016-5177,C,Chrome,https://github.com/chromium/chromium/commit/37faa2db833127ac9b6d461d8bc49952e557c743,DoS 
CWE-20,CVE-2016-1660,C,Chrome,https://github.com/chromium/chromium/commit/b0aae2d4f29b5a6d59e16260f81d19a8629a7e12,DoS 
CWE-20,CVE-2016-1661,C,Chrome,https://github.com/chromium/chromium/commit/dcd538eb3daf6c52d3ebef0a7afea758f6c657c8,DoS Mem. Corr. 
,CVE-2016-1662,C,Chrome,https://github.com/chromium/chromium/commit/829f713b4c75ddbe7db806b551f1e3b08bb5e95c,DoS 
,CVE-2016-1663,C,Chrome,https://github.com/chromium/chromium/commit/2400ef7b592c31c9883fd1cd60bdea0622e69db3,DoS 
CWE-254,CVE-2016-1664,C,Chrome,https://github.com/chromium/chromium/commit/bb3548ef2fcdb58f9bc638bb5a3c379320fdd0e0,
CWE-20,CVE-2016-1665,C,Chrome,https://github.com/chromium/chromium/commit/282f53ffdc3b1902da86f6a0791af736837efbf8,+Info 
,,C,Chrome,https://github.com/chromium/chromium/commit/fb83de09f2c986ee91741f3a2776feea0e18e3f6,
,CVE-2016-1666,C,Chrome,https://github.com/chromium/chromium/commit/8b10115b2410b4bde18e094ad9fb8c5056134c87,DoS 
CWE-416,CVE-2018-17481,C,Chrome,https://github.com/chromium/chromium/commit/dbf62f55172f4b5e6e633b3126ebd4d70f3b2add,
CWE-119,CVE-2018-18335,C,Chrome,https://github.com/chromium/chromium/commit/222d3f43510ca241ec3d781c87c0e974ea846d39,Overflow 
CWE-416,CVE-2018-18336,C,Chrome,https://github.com/chromium/chromium/commit/5141c56ec8df7234c01e2576d35dd5c56238d069,
CWE-416,CVE-2018-18337,C,Chrome,https://github.com/chromium/chromium/commit/2f8e481c12c9e8de107b73508b6c283569d4df5b,
CWE-119,CVE-2018-18338,C,Chrome,https://github.com/chromium/chromium/commit/78d89fe556cb5dabbc47b4967cdf55e607e29580,Overflow 
CWE-119,CVE-2018-18339,C,Chrome,https://github.com/chromium/chromium/commit/e34e01b1b0987e418bc22e3ef1cf2e4ecaead264,Overflow 
CWE-119,CVE-2018-18340,C,Chrome,https://github.com/chromium/chromium/commit/f5ef337d8fffd10ab327069467ccaedb843cf9db,Overflow 
CWE-190,CVE-2018-18341,C,Chrome,https://github.com/chromium/chromium/commit/dae5b388b44dae4dc11668dba210bbb92d72d969,Overflow 
CWE-416,CVE-2018-18343,C,Chrome,https://github.com/chromium/chromium/commit/1e75f8f872e92b7b4615df2f0c47359e3e498175,
CWE-20,CVE-2018-18344,C,Chrome,https://github.com/chromium/chromium/commit/c71d8045ce0592cf3f4290744ab57b23c1d1b4c6,
,,C,Chrome,https://github.com/chromium/chromium/commit/a06c5187775536a68f035f16cdb8bc47b9bfad24,
,CVE-2018-18345,C,Chrome,https://github.com/chromium/chromium/commit/2078096efde1976b0fa9c820df90cedbfb2b13bc,Bypass 
CWE-20,CVE-2018-18346,C,Chrome,https://github.com/chromium/chromium/commit/9004be20a4cfde70456579489258c3aca4ed45a4,
CWE-20,CVE-2018-18347,C,Chrome,https://github.com/chromium/chromium/commit/0aa576040704401ae28ea73b862d0b5d84262d51,
CWE-20,CVE-2018-18348,C,Chrome,https://github.com/chromium/chromium/commit/18c10ae06ccb39b4ff6edc4c40f11127239c4f63,
CWE-732,CVE-2018-18349,C,Chrome,https://github.com/chromium/chromium/commit/5f8671e7667b8b133bd3664100012a3906e92d65,
,CVE-2018-18350,C,Chrome,https://github.com/chromium/chromium/commit/d683fb12566eaec180ee0e0506288f46cc7a43e7,Bypass 
CWE-20,CVE-2018-18351,C,Chrome,https://github.com/chromium/chromium/commit/07fbae50670ea44e35e1d554db1bbece7fe3711f,Bypass 
CWE-732,CVE-2018-18352,C,Chrome,https://github.com/chromium/chromium/commit/a9cbaa7a40e2b2723cfc2f266c42f4980038a949,Bypass 
,CVE-2018-18353,C,Chrome,https://github.com/chromium/chromium/commit/f40a8c947f6f13ea97baa3d7967e033f75587b41,
CWE-20,CVE-2018-18354,C,Chrome,https://github.com/chromium/chromium/commit/d19a75fc26fd0ab1ce79ef3d1c1c9b3cc1fbd098,
CWE-20,CVE-2018-18355,C,Chrome,https://github.com/chromium/chromium/commit/4e4fec21ebd26d2ef20ac9f1ca0d2a16329f22bd,
CWE-190,CVE-2018-18356,C,Chrome,https://github.com/chromium/chromium/commit/19dbaec1a04af630ae6b5fb909a37d56d4c8d4ed,Overflow 
CWE-20,CVE-2018-18357,C,Chrome,https://github.com/chromium/chromium/commit/01e16ef252070f81b5f61ef4bfc0442422fd5d16,
CWE-20,CVE-2018-18358,C,Chrome,https://github.com/chromium/chromium/commit/da790f920bbc169a6805a4fb83b4c2ab09532d91,
CWE-20,CVE-2018-20065,C,Chrome,https://github.com/chromium/chromium/commit/33b9b0262029fea75c436229f9bdfe74b1937ad2,
CWE-416,CVE-2018-20066,C,Chrome,https://github.com/chromium/chromium/commit/2f0b419df243400f954e11b649f4862a1e0ff367,
CWE-254,CVE-2018-20067,C,Chrome,https://github.com/chromium/chromium/commit/a7d715ae5b654d1f98669fd979a00282a7229044,
CWE-20,CVE-2018-20068,C,Chrome,https://github.com/chromium/chromium/commit/4f8104c528f0147c7527718d5aa7c9c38c8220d0,
CWE-254,CVE-2018-20069,C,Chrome,https://github.com/chromium/chromium/commit/37c5e5e604744c9efd4fa5a3abaca7e6b651054c,
CWE-20,CVE-2018-20070,C,Chrome,https://github.com/chromium/chromium/commit/cabd5a9c5b2cc447ba34f464de1c8c9dea207077,
,CVE-2018-20071,C,Chrome,https://github.com/chromium/chromium/commit/562da5192ff110199fe290bdb7ea76d8118071fd,
CWE-20,CVE-2018-17462,C,Chrome,https://github.com/chromium/chromium/commit/9d2ead1650a1c901754dd1a68705006a6934cffc,
,,C,Chrome,https://github.com/chromium/chromium/commit/6486b858d8c49db25df193a817b808d4dcea1f75,
CWE-20,CVE-2018-17464,C,Chrome,https://github.com/chromium/chromium/commit/b312df8d9b00ca26046d1fe442ee19dc9780fcfe,
CWE-125,CVE-2018-17466,C,Chrome,https://github.com/chromium/chromium/commit/db0c0fa2872a51e9795e926b46f20d8eec21b032,
CWE-20,CVE-2018-17467,C,Chrome,https://github.com/chromium/chromium/commit/7da6c3419fd172405bcece1ae4ec6ec8316cd345,
CWE-200,CVE-2018-17468,C,Chrome,https://github.com/chromium/chromium/commit/5fe74f831fddb92afa5ddfe46490bb49f083132b,+Info 
CWE-125,CVE-2018-17469,C,Chrome,https://github.com/chromium/chromium/commit/9f2aff260dd058c67ea3f974df1a8c3179997bed,
CWE-119,CVE-2018-17470,C,Chrome,https://github.com/chromium/chromium/commit/385508dc888ef15d272cdd2705b17996abc519d6,Overflow 
CWE-20,CVE-2018-17471,C,Chrome,https://github.com/chromium/chromium/commit/d18c519758c2e6043f0e1f00e2b69a55b3d7997f,
CWE-20,CVE-2018-17472,C,Chrome,https://github.com/chromium/chromium/commit/eee00efa1b51ac9b3f1ae4500f1d77e901ab30ab,
CWE-20,CVE-2018-17473,C,Chrome,https://github.com/chromium/chromium/commit/3983030c2ee3e54afa60fe24f23e4c98067a3634,
CWE-416,CVE-2018-17474,C,Chrome,https://github.com/chromium/chromium/commit/54139dd9a60d8fb63d2379a08e2f2750eac2d959,
CWE-20,CVE-2018-17476,C,Chrome,https://github.com/chromium/chromium/commit/3d41e77125f3de8d722b6d8303599abaf2a91667,
CWE-772,CVE-2018-5179,C,Chrome,https://github.com/chromium/chromium/commit/ec96e9da29ec26491de4be2464e0735404546e62,
CWE-416,CVE-2018-6031,C,Chrome,https://github.com/chromium/chromium/commit/01c9a7e71ca435651723e8cbcab0b3ad4c5351e2,
CWE-20,CVE-2018-6032,C,Chrome,https://github.com/chromium/chromium/commit/018bb6d300c11acb953d51ef3cbec4cdcaf4a652,
CWE-20,CVE-2018-6033,C,Chrome,https://github.com/chromium/chromium/commit/a8d6ae61d266d8bc44c3dd2d08bda32db701e359,
CWE-125,CVE-2018-6034,C,Chrome,https://github.com/chromium/chromium/commit/3298d3abf47b3a7a10e44c07d821c68a5c8aa935,
CWE-200,CVE-2018-6035,C,Chrome,https://github.com/chromium/chromium/commit/2649de11c562aa96d336c06136a1a20c01711be0,+Info 
